date,Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate,State
2018-03-01,2018,Mar,61.9,60.5,695255.0,679371.0,15884.0,2.3,Hawaii
2018-04-01,2018,Apr,62.0,60.5,696488.0,680023.0,16465.0,2.4,Hawaii
2018-05-01,2018,May,62.0,60.5,696557.0,679818.0,16739.0,2.4,Hawaii
2018-06-01,2018,Jun,61.9,60.4,695460.0,678739.0,16721.0,2.4,Hawaii
2018-07-01,2018,Jul,61.7,60.2,693476.0,677020.0,16456.0,2.4,Hawaii
2018-08-01,2018,Aug,61.5,60.0,691084.0,674938.0,16146.0,2.3,Hawaii
2018-09-01,2018,Sep,61.2,59.8,688755.0,672742.0,16013.0,2.3,Hawaii
2018-10-01,2018,Oct,61.1,59.6,686908.0,670692.0,16216.0,2.4,Hawaii
2018-11-01,2018,Nov,61.0,59.5,685747.0,668938.0,16809.0,2.5,Hawaii
2018-12-01,2018,Dec,60.9,59.3,685240.0,667556.0,17684.0,2.6,Hawaii
2019-01-01,2019,Jan,60.9,59.3,685158.0,666547.0,18611.0,2.7,Hawaii
2019-02-01,2019,Feb,60.9,59.2,685255.0,665919.0,19336.0,2.8,Hawaii
2019-03-01,2019,Mar,61.0,59.2,685374.0,665629.0,19745.0,2.9,Hawaii
2019-04-01,2019,Apr,61.0,59.2,685423.0,665713.0,19710.0,2.9,Hawaii
2019-05-01,2019,May,61.0,59.3,685361.0,666208.0,19153.0,2.8,Hawaii
2019-06-01,2019,Jun,61.0,59.3,685149.0,667023.0,18126.0,2.6,Hawaii
2019-07-01,2019,Jul,60.9,59.4,684632.0,667894.0,16738.0,2.4,Hawaii
2019-08-01,2019,Aug,60.8,59.5,683925.0,668718.0,15207.0,2.2,Hawaii
2019-09-01,2019,Sep,60.8,59.6,683497.0,669649.0,13848.0,2.0,Hawaii
2019-10-01,2019,Oct,60.8,59.6,683631.0,670591.0,13040.0,1.9,Hawaii
2019-11-01,2019,Nov,60.8,59.7,684365.0,671426.0,12939.0,1.9,Hawaii
2019-12-01,2019,Dec,60.9,59.7,685205.0,671747.0,13458.0,2.0,Hawaii
2020-01-01,2020,Jan,60.9,59.7,685559.0,671319.0,14240.0,2.1,Hawaii
2020-02-01,2020,Feb,60.9,59.6,685148.0,670279.0,14869.0,2.2,Hawaii
2020-03-01,2020,Mar,60.8,59.5,684233.0,669113.0,15120.0,2.2,Hawaii
2020-04-01,2020,Apr,57.4,44.5,645069.0,500444.0,144625.0,22.4,Hawaii
2020-05-01,2020,May,58.7,46.5,660015.0,522349.0,137666.0,20.9,Hawaii
2020-06-01,2020,Jun,58.8,48.4,660242.0,543375.0,116867.0,17.7,Hawaii
2020-07-01,2020,Jul,59.8,50.1,671547.0,562908.0,108639.0,16.2,Hawaii
2020-08-01,2020,Aug,59.8,51.5,671577.0,578316.0,93261.0,13.9,Hawaii
2020-09-01,2020,Sep,55.4,47.5,621205.0,532877.0,88328.0,14.2,Hawaii
2020-10-01,2020,Oct,57.3,50.4,642471.0,564967.0,77504.0,12.1,Hawaii
2020-11-01,2020,Nov,58.1,51.9,651730.0,581486.0,70244.0,10.8,Hawaii
2020-12-01,2020,Dec,58.8,53.1,658833.0,594415.0,64418.0,9.8,Hawaii
2021-01-01,2021,Jan,58.9,54.0,659102.0,604294.0,54808.0,8.3,Hawaii
2021-02-01,2021,Feb,59.0,54.7,660593.0,612198.0,48395.0,7.3,Hawaii
2021-03-01,2021,Mar,59.3,55.3,662910.0,618852.0,44058.0,6.6,Hawaii
2021-04-01,2021,Apr,59.7,55.9,666715.0,624544.0,42171.0,6.3,Hawaii
2021-05-01,2021,May,59.8,56.3,668460.0,629314.0,39146.0,5.9,Hawaii
2021-06-01,2021,Jun,60.3,56.7,673261.0,633345.0,39916.0,5.9,Hawaii
2021-07-01,2021,Jul,60.3,57.0,673359.0,636168.0,37191.0,5.5,Hawaii
2021-08-01,2021,Aug,60.4,57.2,674105.0,638284.0,35821.0,5.3,Hawaii
2021-09-01,2021,Sep,60.2,57.3,672069.0,639636.0,32433.0,4.8,Hawaii
2021-10-01,2021,Oct,60.3,57.4,672416.0,640962.0,31454.0,4.7,Hawaii
2021-11-01,2021,Nov,60.1,57.5,671162.0,641748.0,29414.0,4.4,Hawaii
2021-12-01,2021,Dec,60.2,57.6,671468.0,642577.0,28891.0,4.3,Hawaii
2022-01-01,2022,Jan,60.4,57.8,673681.0,644157.0,29524.0,4.4,Hawaii
2012-01-01,2012,Jan,64.9,59.9,770197.0,711077.0,59120.0,7.7,Idaho
2012-02-01,2012,Feb,64.9,59.9,770719.0,711923.0,58796.0,7.6,Idaho
2012-03-01,2012,Mar,64.9,59.9,771103.0,712536.0,58567.0,7.6,Idaho
2012-04-01,2012,Apr,64.8,59.9,771346.0,713010.0,58336.0,7.6,Idaho
2012-05-01,2012,May,64.8,59.9,771563.0,713524.0,58039.0,7.5,Idaho
2012-06-01,2012,Jun,64.7,59.9,771845.0,714218.0,57627.0,7.5,Idaho
2012-07-01,2012,Jul,64.7,59.9,772210.0,715144.0,57066.0,7.4,Idaho
2012-08-01,2012,Aug,64.7,59.9,772638.0,716202.0,56436.0,7.3,Idaho
2012-09-01,2012,Sep,64.6,60.0,773091.0,717238.0,55853.0,7.2,Idaho
2012-10-01,2012,Oct,64.6,59.9,773385.0,718040.0,55345.0,7.2,Idaho
2012-11-01,2012,Nov,64.5,59.9,773460.0,718524.0,54936.0,7.1,Idaho
2012-12-01,2012,Dec,64.4,59.9,773323.0,718703.0,54620.0,7.1,Idaho
2013-01-01,2013,Jan,64.3,59.8,773064.0,718684.0,54380.0,7.0,Idaho
2013-02-01,2013,Feb,64.3,59.8,773031.0,718812.0,54219.0,7.0,Idaho
2013-03-01,2013,Mar,64.3,59.8,773507.0,719407.0,54100.0,7.0,Idaho
2013-04-01,2013,Apr,64.3,59.8,774575.0,720581.0,53994.0,7.0,Idaho
2013-05-01,2013,May,64.3,59.9,776008.0,722073.0,53935.0,7.0,Idaho
2013-06-01,2013,Jun,64.4,59.9,777564.0,723613.0,53951.0,6.9,Idaho
2013-07-01,2013,Jul,64.4,60.0,779087.0,725099.0,53988.0,6.9,Idaho
2013-08-01,2013,Aug,64.5,60.0,780447.0,726569.0,53878.0,6.9,Idaho
2013-09-01,2013,Sep,64.5,60.1,781625.0,728067.0,53558.0,6.9,Idaho
2013-10-01,2013,Oct,64.5,60.1,782755.0,729577.0,53178.0,6.8,Idaho
2013-11-01,2013,Nov,64.3,60.2,781042.0,731179.0,49863.0,6.4,Idaho
2013-12-01,2013,Dec,64.1,60.2,779488.0,732868.0,46620.0,6.0,Idaho
2014-01-01,2014,Jan,63.9,60.3,778076.0,734548.0,43528.0,5.6,Idaho
2014-02-01,2014,Feb,63.7,60.4,776745.0,736121.0,40624.0,5.2,Idaho
2014-03-01,2014,Mar,63.5,60.4,775559.0,737567.0,37992.0,4.9,Idaho
2014-04-01,2014,Apr,63.4,60.4,774476.0,738865.0,35611.0,4.6,Idaho
2014-05-01,2014,May,63.3,60.5,774878.0,740193.0,34685.0,4.5,Idaho
2014-06-01,2014,Jun,63.0,60.5,772518.0,741711.0,30807.0,4.0,Idaho
2014-07-01,2014,Jul,63.1,60.6,774415.0,743273.0,31142.0,4.0,Idaho
2014-08-01,2014,Aug,63.2,60.6,776184.0,744890.0,31294.0,4.0,Idaho
2014-09-01,2014,Sep,63.2,60.7,777919.0,746662.0,31257.0,4.0,Idaho
2014-10-01,2014,Oct,63.3,60.8,779643.0,748640.0,31003.0,4.0,Idaho
2014-11-01,2014,Nov,63.3,60.8,781294.0,750676.0,30618.0,3.9,Idaho
2014-12-01,2014,Dec,63.4,60.9,783031.0,752712.0,30319.0,3.9,Idaho
2015-01-01,2015,Jan,63.5,61.0,785010.0,754789.0,30221.0,3.8,Idaho
2015-02-01,2015,Feb,63.6,61.1,787221.0,756853.0,30368.0,3.9,Idaho
2015-03-01,2015,Mar,63.7,61.2,789517.0,758877.0,30640.0,3.9,Idaho
2015-04-01,2015,Apr,63.8,61.3,791724.0,760809.0,30915.0,3.9,Idaho
2015-05-01,2015,May,63.9,61.4,793675.0,762546.0,31129.0,3.9,Idaho
2015-06-01,2015,Jun,63.9,61.4,795165.0,763973.0,31192.0,3.9,Idaho
2015-07-01,2015,Jul,63.9,61.4,796345.0,765212.0,31133.0,3.9,Idaho
2015-08-01,2015,Aug,63.9,61.4,797404.0,766369.0,31035.0,3.9,Idaho
2015-09-01,2015,Sep,63.8,61.3,798413.0,767529.0,30884.0,3.9,Idaho
2015-10-01,2015,Oct,63.8,61.3,799645.0,768912.0,30733.0,3.8,Idaho
2015-11-01,2015,Nov,63.8,61.4,801327.0,770672.0,30655.0,3.8,Idaho
2015-12-01,2015,Dec,63.8,61.4,803322.0,772741.0,30581.0,3.8,Idaho
2016-01-01,2016,Jan,63.9,61.5,805322.0,774854.0,30468.0,3.8,Idaho
2016-02-01,2016,Feb,63.9,61.5,807148.0,776822.0,30326.0,3.8,Idaho
2016-03-01,2016,Mar,63.9,61.5,808719.0,778561.0,30158.0,3.7,Idaho
2016-04-01,2016,Apr,63.9,61.5,810104.0,780076.0,30028.0,3.7,Idaho
2016-05-01,2016,May,63.9,61.5,811416.0,781429.0,29987.0,3.7,Idaho
2016-06-01,2016,Jun,63.9,61.5,812750.0,782732.0,30018.0,3.7,Idaho
2016-07-01,2016,Jul,63.8,61.5,814013.0,784003.0,30010.0,3.7,Idaho
2016-08-01,2016,Aug,63.8,61.4,815143.0,785242.0,29901.0,3.7,Idaho
2016-09-01,2016,Sep,63.7,61.4,816266.0,786512.0,29754.0,3.6,Idaho
2016-10-01,2016,Oct,63.7,61.4,817413.0,787865.0,29548.0,3.6,Idaho
2016-11-01,2016,Nov,63.7,61.4,818658.0,789438.0,29220.0,3.6,Idaho
2016-12-01,2016,Dec,63.6,61.4,820142.0,791352.0,28790.0,3.5,Idaho
2017-01-01,2017,Jan,63.6,61.4,826911.0,798308.0,28603.0,3.5,Idaho
2017-02-01,2017,Feb,63.7,61.5,829087.0,801101.0,27986.0,3.4,Idaho
2017-03-01,2017,Mar,63.7,61.6,831417.0,804009.0,27408.0,3.3,Idaho
2017-04-01,2017,Apr,63.8,61.7,833850.0,806935.0,26915.0,3.2,Idaho
2017-05-01,2017,May,63.8,61.8,836335.0,809789.0,26546.0,3.2,Idaho
2017-06-01,2017,Jun,63.9,61.9,838842.0,812467.0,26375.0,3.1,Idaho
2017-07-01,2017,Jul,63.9,61.9,841394.0,814980.0,26414.0,3.1,Idaho
2017-08-01,2017,Aug,64.0,62.0,843855.0,817266.0,26589.0,3.2,Idaho
2017-09-01,2017,Sep,64.0,62.0,845994.0,819239.0,26755.0,3.2,Idaho
2017-10-01,2017,Oct,64.0,62.0,847754.0,821014.0,26740.0,3.2,Idaho
2017-11-01,2017,Nov,64.0,62.0,849162.0,822645.0,26517.0,3.1,Idaho
2017-12-01,2017,Dec,64.0,62.0,850457.0,824364.0,26093.0,3.1,Idaho
2018-01-01,2018,Jan,64.0,62.1,851950.0,826388.0,25562.0,3.0,Idaho
2018-02-01,2018,Feb,64.0,62.1,853941.0,828889.0,25052.0,2.9,Idaho
2018-03-01,2018,Mar,64.1,62.2,856347.0,831700.0,24647.0,2.9,Idaho
2018-04-01,2018,Apr,64.1,62.3,858709.0,834330.0,24379.0,2.8,Idaho
2018-05-01,2018,May,64.2,62.3,860704.0,836410.0,24294.0,2.8,Idaho
2018-06-01,2018,Jun,64.1,62.3,862277.0,837905.0,24372.0,2.8,Idaho
2018-07-01,2018,Jul,64.1,62.3,863502.0,838950.0,24552.0,2.8,Idaho
2018-08-01,2018,Aug,64.0,62.2,864741.0,839887.0,24854.0,2.9,Idaho
2018-09-01,2018,Sep,64.0,62.1,866283.0,840994.0,25289.0,2.9,Idaho
2018-10-01,2018,Oct,64.0,62.1,868218.0,842436.0,25782.0,3.0,Idaho
2018-11-01,2018,Nov,64.0,62.1,870533.0,844339.0,26194.0,3.0,Idaho
2018-12-01,2018,Dec,64.1,62.1,873063.0,846680.0,26383.0,3.0,Idaho
2019-01-01,2019,Jan,64.1,62.2,875553.0,849257.0,26296.0,3.0,Idaho
2019-02-01,2019,Feb,64.2,62.3,877903.0,851930.0,25973.0,3.0,Idaho
2019-03-01,2019,Mar,64.2,62.4,880234.0,854604.0,25630.0,2.9,Idaho
2019-04-01,2019,Apr,64.3,62.4,882774.0,857322.0,25452.0,2.9,Idaho
2019-05-01,2019,May,64.3,62.5,885515.0,859979.0,25536.0,2.9,Idaho
2019-06-01,2019,Jun,64.4,62.5,888376.0,862471.0,25905.0,2.9,Idaho
2019-07-01,2019,Jul,64.5,62.5,891194.0,864721.0,26473.0,3.0,Idaho
2019-08-01,2019,Aug,64.5,62.5,893779.0,866785.0,26994.0,3.0,Idaho
2019-09-01,2019,Sep,64.5,62.5,896149.0,868987.0,27162.0,3.0,Idaho
2019-10-01,2019,Oct,64.5,62.6,898358.0,871285.0,27073.0,3.0,Idaho
2019-11-01,2019,Nov,64.5,62.6,900239.0,873409.0,26830.0,3.0,Idaho
2019-12-01,2019,Dec,64.4,62.5,901369.0,874746.0,26623.0,3.0,Idaho
2020-01-01,2020,Jan,64.3,62.4,901645.0,874970.0,26675.0,3.0,Idaho
2020-02-01,2020,Feb,64.1,62.2,901103.0,874104.0,26999.0,3.0,Idaho
2020-03-01,2020,Mar,63.8,62.0,898287.0,872787.0,25500.0,2.8,Idaho
2020-04-01,2020,Apr,62.6,55.2,883664.0,779191.0,104473.0,11.8,Idaho
2020-05-01,2020,May,63.1,57.5,892862.0,813394.0,79468.0,8.9,Idaho
2020-06-01,2020,Jun,62.9,58.3,890942.0,826239.0,64703.0,7.3,Idaho
2020-07-01,2020,Jul,63.0,59.0,894847.0,838434.0,56413.0,6.3,Idaho
2020-08-01,2020,Aug,62.9,59.6,895576.0,848465.0,47111.0,5.3,Idaho
2020-09-01,2020,Sep,63.0,60.0,900182.0,856718.0,43464.0,4.8,Idaho
2020-10-01,2020,Oct,62.9,60.2,901471.0,862354.0,39117.0,4.3,Idaho
2020-11-01,2020,Nov,62.9,60.3,903867.0,866139.0,37728.0,4.2,Idaho
2020-12-01,2020,Dec,62.9,60.3,906483.0,868813.0,37670.0,4.2,Idaho
2021-01-01,2021,Jan,62.9,60.3,907948.0,871201.0,36747.0,4.0,Idaho
2021-02-01,2021,Feb,62.9,60.3,910009.0,873702.0,36307.0,4.0,Idaho
2021-03-01,2021,Mar,62.8,60.4,912023.0,876422.0,35601.0,3.9,Idaho
2021-04-01,2021,Apr,62.8,60.4,914122.0,879079.0,35043.0,3.8,Idaho
2021-05-01,2021,May,62.7,60.4,915795.0,881489.0,34306.0,3.7,Idaho
2021-06-01,2021,Jun,62.7,60.4,917529.0,883514.0,34015.0,3.7,Idaho
2021-07-01,2021,Jul,62.6,60.3,918907.0,885623.0,33284.0,3.6,Idaho
2021-08-01,2021,Aug,62.5,60.3,920046.0,887733.0,32313.0,3.5,Idaho
2021-09-01,2021,Sep,62.3,60.2,920969.0,890000.0,30969.0,3.4,Idaho
2021-10-01,2021,Oct,62.2,60.2,921775.0,892027.0,29748.0,3.2,Idaho
2021-11-01,2021,Nov,62.0,60.1,921829.0,892721.0,29108.0,3.2,Idaho
2021-12-01,2021,Dec,61.8,59.9,921726.0,892861.0,28865.0,3.1,Idaho
2022-01-01,2022,Jan,61.8,60.0,924469.0,896958.0,27511.0,3.0,Idaho
2012-01-01,2012,Jan,69.9,66.2,1665187.0,1577773.0,87414.0,5.2,Iowa
2012-02-01,2012,Feb,69.8,66.2,1663580.0,1577533.0,86047.0,5.2,Iowa
2012-03-01,2012,Mar,69.7,66.1,1662015.0,1576690.0,85325.0,5.1,Iowa
2012-04-01,2012,Apr,69.6,66.0,1660230.0,1575227.0,85003.0,5.1,Iowa
2012-05-01,2012,May,69.5,65.9,1658427.0,1573642.0,84785.0,5.1,Iowa
2012-06-01,2012,Jun,69.4,65.8,1657167.0,1572697.0,84470.0,5.1,Iowa
2012-07-01,2012,Jul,69.3,65.8,1656736.0,1572880.0,83856.0,5.1,Iowa
2012-08-01,2012,Aug,69.3,65.8,1657235.0,1574109.0,83126.0,5.0,Iowa
2012-09-01,2012,Sep,69.3,65.9,1658681.0,1576085.0,82596.0,5.0,Iowa
2012-10-01,2012,Oct,69.3,65.9,1660482.0,1578228.0,82254.0,5.0,Iowa
2012-11-01,2012,Nov,69.4,65.9,1661913.0,1579766.0,82147.0,4.9,Iowa
2012-12-01,2012,Dec,69.4,65.9,1662647.0,1580457.0,82190.0,4.9,Iowa
2013-01-01,2013,Jan,69.3,65.9,1662643.0,1580382.0,82261.0,4.9,Iowa
2013-02-01,2013,Feb,69.3,65.9,1662690.0,1580469.0,82221.0,4.9,Iowa
2013-03-01,2013,Mar,69.3,65.9,1664171.0,1582269.0,81902.0,4.9,Iowa
2013-04-01,2013,Apr,69.5,66.1,1668153.0,1586806.0,81347.0,4.9,Iowa
2013-05-01,2013,May,69.7,66.3,1673821.0,1593137.0,80684.0,4.8,Iowa
2013-06-01,2013,Jun,69.9,66.5,1679506.0,1599483.0,80023.0,4.8,Iowa
2013-07-01,2013,Jul,70.0,66.7,1683993.0,1604608.0,79385.0,4.7,Iowa
2013-08-01,2013,Aug,70.1,66.8,1686408.0,1607835.0,78573.0,4.7,Iowa
2013-09-01,2013,Sep,70.0,66.8,1686554.0,1609044.0,77510.0,4.6,Iowa
2013-10-01,2013,Oct,69.9,66.8,1685404.0,1608832.0,76572.0,4.5,Iowa
2013-11-01,2013,Nov,69.9,66.7,1684452.0,1608558.0,75894.0,4.5,Iowa
2013-12-01,2013,Dec,69.8,66.7,1684792.0,1609386.0,75406.0,4.5,Iowa
2014-01-01,2014,Jan,69.9,66.8,1686880.0,1611910.0,74970.0,4.4,Iowa
2014-02-01,2014,Feb,70.0,66.9,1690118.0,1615655.0,74463.0,4.4,Iowa
2014-03-01,2014,Mar,70.1,67.0,1693311.0,1619332.0,73979.0,4.4,Iowa
2014-04-01,2014,Apr,70.2,67.1,1695751.0,1622168.0,73583.0,4.3,Iowa
2014-05-01,2014,May,70.2,67.2,1697727.0,1624533.0,73194.0,4.3,Iowa
2014-06-01,2014,Jun,70.3,67.2,1699665.0,1626906.0,72759.0,4.3,Iowa
2014-07-01,2014,Jul,70.3,67.3,1701256.0,1628984.0,72272.0,4.2,Iowa
2014-08-01,2014,Aug,70.3,67.3,1702696.0,1630943.0,71753.0,4.2,Iowa
2014-09-01,2014,Sep,70.3,67.4,1704150.0,1633086.0,71064.0,4.2,Iowa
2014-10-01,2014,Oct,70.3,67.5,1705341.0,1635343.0,69998.0,4.1,Iowa
2014-11-01,2014,Nov,70.3,67.5,1705842.0,1637265.0,68577.0,4.0,Iowa
2014-12-01,2014,Dec,70.3,67.5,1705596.0,1638437.0,67159.0,3.9,Iowa
2015-01-01,2015,Jan,70.2,67.5,1704798.0,1638800.0,65998.0,3.9,Iowa
2015-02-01,2015,Feb,70.2,67.5,1703904.0,1638715.0,65189.0,3.8,Iowa
2015-03-01,2015,Mar,70.1,67.5,1703231.0,1638687.0,64544.0,3.8,Iowa
2015-04-01,2015,Apr,70.1,67.5,1702323.0,1638444.0,63879.0,3.8,Iowa
2015-05-01,2015,May,70.0,67.4,1700817.0,1637661.0,63156.0,3.7,Iowa
2015-06-01,2015,Jun,69.9,67.3,1698838.0,1636400.0,62438.0,3.7,Iowa
2015-07-01,2015,Jul,69.8,67.2,1697034.0,1635142.0,61892.0,3.6,Iowa
2015-08-01,2015,Aug,69.7,67.2,1696005.0,1634411.0,61594.0,3.6,Iowa
2015-09-01,2015,Sep,69.7,67.2,1696155.0,1634605.0,61550.0,3.6,Iowa
2015-10-01,2015,Oct,69.7,67.2,1697907.0,1636189.0,61718.0,3.6,Iowa
2015-11-01,2015,Nov,69.8,67.3,1701237.0,1639252.0,61985.0,3.6,Iowa
2015-12-01,2015,Dec,70.0,67.4,1705328.0,1643195.0,62133.0,3.6,Iowa
2016-01-01,2016,Jan,70.1,67.6,1708738.0,1646660.0,62078.0,3.6,Iowa
2016-02-01,2016,Feb,70.2,67.6,1710383.0,1648419.0,61964.0,3.6,Iowa
2016-03-01,2016,Mar,70.1,67.6,1710050.0,1648133.0,61917.0,3.6,Iowa
2016-04-01,2016,Apr,70.0,67.5,1708496.0,1646486.0,62010.0,3.6,Iowa
2016-05-01,2016,May,69.9,67.4,1706702.0,1644496.0,62206.0,3.6,Iowa
2016-06-01,2016,Jun,69.8,67.3,1705132.0,1642812.0,62320.0,3.7,Iowa
2016-07-01,2016,Jul,69.7,67.2,1703877.0,1641745.0,62132.0,3.6,Iowa
2016-08-01,2016,Aug,69.7,67.1,1702459.0,1640827.0,61632.0,3.6,Iowa
2016-09-01,2016,Sep,69.5,67.1,1700400.0,1639444.0,60956.0,3.6,Iowa
2016-10-01,2016,Oct,69.4,66.9,1697326.0,1637247.0,60079.0,3.5,Iowa
2016-11-01,2016,Nov,69.2,66.8,1693569.0,1634566.0,59003.0,3.5,Iowa
2016-12-01,2016,Dec,69.0,66.7,1689919.0,1632092.0,57827.0,3.4,Iowa
2017-01-01,2017,Jan,69.0,66.7,1696536.0,1640207.0,56329.0,3.3,Iowa
2017-02-01,2017,Feb,68.9,66.7,1695743.0,1640706.0,55037.0,3.2,Iowa
2017-03-01,2017,Mar,68.9,66.7,1696350.0,1642428.0,53922.0,3.2,Iowa
2017-04-01,2017,Apr,68.9,66.8,1697896.0,1644766.0,53130.0,3.1,Iowa
2017-05-01,2017,May,69.0,66.9,1699561.0,1646955.0,52606.0,3.1,Iowa
2017-06-01,2017,Jun,69.0,66.9,1700553.0,1648287.0,52266.0,3.1,Iowa
2017-07-01,2017,Jul,69.0,66.9,1700544.0,1648568.0,51976.0,3.1,Iowa
2017-08-01,2017,Aug,68.9,66.8,1699477.0,1648009.0,51468.0,3.0,Iowa
2017-09-01,2017,Sep,68.8,66.7,1697774.0,1647100.0,50674.0,3.0,Iowa
2017-10-01,2017,Oct,68.7,66.7,1696152.0,1646476.0,49676.0,2.9,Iowa
2017-11-01,2017,Nov,68.6,66.7,1695053.0,1646441.0,48612.0,2.9,Iowa
2017-12-01,2017,Dec,68.6,66.7,1695075.0,1647607.0,47468.0,2.8,Iowa
2018-01-01,2018,Jan,68.7,66.8,1696976.0,1650712.0,46264.0,2.7,Iowa
2018-02-01,2018,Feb,68.8,67.0,1701026.0,1655931.0,45095.0,2.7,Iowa
2018-03-01,2018,Mar,69.1,67.3,1706429.0,1662427.0,44002.0,2.6,Iowa
2018-04-01,2018,Apr,69.2,67.5,1711544.0,1668519.0,43025.0,2.5,Iowa
2018-05-01,2018,May,69.4,67.7,1715246.0,1672897.0,42349.0,2.5,Iowa
2018-06-01,2018,Jun,69.4,67.7,1717407.0,1675364.0,42043.0,2.4,Iowa
2018-07-01,2018,Jul,69.4,67.7,1718261.0,1676213.0,42048.0,2.4,Iowa
2018-08-01,2018,Aug,69.4,67.7,1718668.0,1676289.0,42379.0,2.5,Iowa
2018-09-01,2018,Sep,69.4,67.7,1719372.0,1676525.0,42847.0,2.5,Iowa
2018-10-01,2018,Oct,69.4,67.7,1720922.0,1677594.0,43328.0,2.5,Iowa
2018-11-01,2018,Nov,69.5,67.7,1723734.0,1680011.0,43723.0,2.5,Iowa
2018-12-01,2018,Dec,69.6,67.9,1727762.0,1683836.0,43926.0,2.5,Iowa
2019-01-01,2019,Jan,69.8,68.0,1732197.0,1688310.0,43887.0,2.5,Iowa
2019-02-01,2019,Feb,70.0,68.2,1736453.0,1692818.0,43635.0,2.5,Iowa
2019-03-01,2019,Mar,70.1,68.3,1740581.0,1697118.0,43463.0,2.5,Iowa
2019-04-01,2019,Apr,70.2,68.5,1744736.0,1701156.0,43580.0,2.5,Iowa
2019-05-01,2019,May,70.4,68.6,1748680.0,1704571.0,44109.0,2.5,Iowa
2019-06-01,2019,Jun,70.5,68.7,1752230.0,1707129.0,45101.0,2.6,Iowa
2019-07-01,2019,Jul,70.5,68.7,1755135.0,1708734.0,46401.0,2.6,Iowa
2019-08-01,2019,Aug,70.6,68.7,1757098.0,1709540.0,47558.0,2.7,Iowa
2019-09-01,2019,Sep,70.6,68.7,1758313.0,1710291.0,48022.0,2.7,Iowa
2019-10-01,2019,Oct,70.6,68.7,1758580.0,1710838.0,47742.0,2.7,Iowa
2019-11-01,2019,Nov,70.5,68.6,1757277.0,1710325.0,46952.0,2.7,Iowa
2019-12-01,2019,Dec,70.3,68.5,1753532.0,1707436.0,46096.0,2.6,Iowa
2020-01-01,2020,Jan,70.0,68.2,1747415.0,1701909.0,45506.0,2.6,Iowa
2020-02-01,2020,Feb,69.7,67.9,1739520.0,1694404.0,45116.0,2.6,Iowa
2020-03-01,2020,Mar,69.4,67.6,1731056.0,1686641.0,44415.0,2.6,Iowa
2020-04-01,2020,Apr,69.0,61.7,1721183.0,1540749.0,180434.0,10.5,Iowa
2020-05-01,2020,May,67.1,61.8,1675014.0,1541346.0,133668.0,8.0,Iowa
2020-06-01,2020,Jun,66.2,61.9,1651007.0,1544167.0,106840.0,6.5,Iowa
2020-07-01,2020,Jul,66.1,62.2,1648875.0,1553002.0,95873.0,5.8,Iowa
2020-08-01,2020,Aug,65.9,62.6,1646359.0,1561925.0,84434.0,5.1,Iowa
2020-09-01,2020,Sep,66.1,62.9,1651241.0,1571345.0,79896.0,4.8,Iowa
2020-10-01,2020,Oct,66.1,63.1,1652825.0,1577987.0,74838.0,4.5,Iowa
2020-11-01,2020,Nov,66.3,63.3,1658195.0,1583691.0,74504.0,4.5,Iowa
2020-12-01,2020,Dec,66.5,63.5,1661964.0,1587317.0,74647.0,4.5,Iowa
2021-01-01,2021,Jan,66.5,63.6,1663589.0,1590464.0,73125.0,4.4,Iowa
2021-02-01,2021,Feb,66.6,63.7,1666487.0,1593411.0,73076.0,4.4,Iowa
2021-03-01,2021,Mar,66.8,63.9,1671505.0,1597659.0,73846.0,4.4,Iowa
2021-04-01,2021,Apr,67.0,64.0,1676502.0,1601704.0,74798.0,4.5,Iowa
2021-05-01,2021,May,67.1,64.1,1679868.0,1604918.0,74950.0,4.5,Iowa
2021-06-01,2021,Jun,67.2,64.2,1682834.0,1607573.0,75261.0,4.5,Iowa
2021-07-01,2021,Jul,67.1,64.2,1682722.0,1608627.0,74095.0,4.4,Iowa
2021-08-01,2021,Aug,67.0,64.2,1681377.0,1609512.0,71865.0,4.3,Iowa
2021-09-01,2021,Sep,66.9,64.1,1678099.0,1609344.0,68755.0,4.1,Iowa
2021-10-01,2021,Oct,66.8,64.1,1677109.0,1610792.0,66317.0,4.0,Iowa
2021-11-01,2021,Nov,66.7,64.1,1675768.0,1610657.0,65111.0,3.9,Iowa
2021-12-01,2021,Dec,66.7,64.1,1675625.0,1610773.0,64852.0,3.9,Iowa
2022-01-01,2022,Jan,66.8,64.3,1680376.0,1617703.0,62673.0,3.7,Iowa
2012-01-01,2012,Jan,68.9,64.8,1494362.0,1405492.0,88870.0,5.9,Kansas
2012-02-01,2012,Feb,68.8,64.7,1492333.0,1404669.0,87664.0,5.9,Kansas
2012-03-01,2012,Mar,68.7,64.7,1490738.0,1403751.0,86987.0,5.8,Kansas
2012-04-01,2012,Apr,68.6,64.6,1489485.0,1402934.0,86551.0,5.8,Kansas
2012-05-01,2012,May,68.5,64.6,1488736.0,1402661.0,86075.0,5.8,Kansas
2012-06-01,2012,Jun,68.5,64.5,1488524.0,1403130.0,85394.0,5.7,Kansas
2012-07-01,2012,Jul,68.4,64.6,1488847.0,1404335.0,84512.0,5.7,Kansas
2012-08-01,2012,Aug,68.5,64.6,1489743.0,1405991.0,83752.0,5.6,Kansas
